isbn13,isbn,title,shelf,users,rank,year_read
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",series,182,7,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",mystery,110,8,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",sci-fi-fantasy,108,9,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",weird,103,10,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",weird-fiction,90,11,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",dystopian,87,12,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",sf,78,13,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",dystopia,69,14,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",speculative-fiction,68,15,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",new-weird,61,16,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",scifi-fantasy,60,17,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",adult,48,18,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",abandoned,48,18,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",adult-fiction,40,20,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",fantasy-sci-fi,39,21,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",sff,38,22,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",thriller,37,23,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",post-apocalyptic,36,24,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",science-fiction-fantasy,35,25,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",novel,30,26,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",sci-fi-and-fantasy,29,27,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",apocalyptic,27,28,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",21st-century,26,29,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",supernatural,25,30,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",american,24,31,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",contemporary,23,32,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",suspense,22,33,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",aliens,21,34,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",paranormal,20,35,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",fantascienza,19,36,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",jeff-vandermeer,19,36,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",speculative,19,36,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",nature,19,36,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",books,18,40,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",adventure,18,40,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",southern-reach,17,42,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",fantasy-scifi,17,42,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",creepy,16,44,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",2010s,16,44,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",default,15,46,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",english,14,47,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",literature,14,47,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",magical-realism,14,47,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",tbr,14,47,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",usa,13,51,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",literary-fiction,13,51,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",on-my-shelf,13,51,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",surreal,13,51,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",trilogy,12,55,2018
9780374104115,0374104115,"Acceptance (Southern Reach, #3)",overdrive,12,55,2018
9780374115241,0374115249,"Borne (Borne, #1)",science-fiction,877,1,2019
9780374115241,0374115249,"Borne (Borne, #1)",sci-fi,819,2,2019
9780374115241,0374115249,"Borne (Borne, #1)",fiction,554,3,2019
9780374115241,0374115249,"Borne (Borne, #1)",fantasy,304,4,2019
9780374115241,0374115249,"Borne (Borne, #1)",dystopian,219,5,2019
9780374115241,0374115249,"Borne (Borne, #1)",dystopia,208,6,2019
9780374115241,0374115249,"Borne (Borne, #1)",scifi,172,7,2019
9780374115241,0374115249,"Borne (Borne, #1)",post-apocalyptic,129,8,2019
9780374115241,0374115249,"Borne (Borne, #1)",weird,73,9,2019
9780374115241,0374115249,"Borne (Borne, #1)",sci-fi-fantasy,73,9,2019
9780374115241,0374115249,"Borne (Borne, #1)",weird-fiction,70,11,2019
9780374115241,0374115249,"Borne (Borne, #1)",speculative-fiction,62,12,2019
9780374115241,0374115249,"Borne (Borne, #1)",adult,60,13,2019
9780374115241,0374115249,"Borne (Borne, #1)",sf,55,14,2019
9780374115241,0374115249,"Borne (Borne, #1)",horror,48,15,2019
9780374115241,0374115249,"Borne (Borne, #1)",new-weird,47,16,2019
9780374115241,0374115249,"Borne (Borne, #1)",scifi-fantasy,40,17,2019
9780374115241,0374115249,"Borne (Borne, #1)",abandoned,36,18,2019
9780374115241,0374115249,"Borne (Borne, #1)",adult-fiction,32,19,2019
9780374115241,0374115249,"Borne (Borne, #1)",series,31,20,2019
9780374115241,0374115249,"Borne (Borne, #1)",sff,31,20,2019
9780374115241,0374115249,"Borne (Borne, #1)",science-fiction-fantasy,26,22,2019
9780374115241,0374115249,"Borne (Borne, #1)",fantasy-sci-fi,26,22,2019
9780374115241,0374115249,"Borne (Borne, #1)",apocalyptic,22,24,2019
9780374115241,0374115249,"Borne (Borne, #1)",fantasy-scifi,22,24,2019
9780374115241,0374115249,"Borne (Borne, #1)",tbr,21,26,2019
9780374115241,0374115249,"Borne (Borne, #1)",indiespensable,21,26,2019
9780374115241,0374115249,"Borne (Borne, #1)",novel,20,28,2019
9780374115241,0374115249,"Borne (Borne, #1)",apocalypse,17,29,2019
9780374115241,0374115249,"Borne (Borne, #1)",biopunk,17,29,2019
9780374115241,0374115249,"Borne (Borne, #1)",sci-fi-and-fantasy,15,31,2019
9780374115241,0374115249,"Borne (Borne, #1)",netgalley,15,31,2019
9780374115241,0374115249,"Borne (Borne, #1)",contemporary,15,31,2019
9780374115241,0374115249,"Borne (Borne, #1)",unfinished,14,34,2019
9780374115241,0374115249,"Borne (Borne, #1)",speculative,14,34,2019
9780374115241,0374115249,"Borne (Borne, #1)",male-author,13,36,2019
9780374115241,0374115249,"Borne (Borne, #1)",21st-century,13,36,2019
9780374115241,0374115249,"Borne (Borne, #1)",bookclub,13,36,2019
9780374115241,0374115249,"Borne (Borne, #1)",standalone,13,36,2019
9780374115241,0374115249,"Borne (Borne, #1)",american,12,40,2019
9780374115241,0374115249,"Borne (Borne, #1)",bookshelf,12,40,2019
9780374115241,0374115249,"Borne (Borne, #1)",didn-t-finish,12,40,2019
9780374115241,0374115249,"Borne (Borne, #1)",signed,12,40,2019
9780374115241,0374115249,"Borne (Borne, #1)",overdrive,11,44,2019
9780374115241,0374115249,"Borne (Borne, #1)",post-apocalypse,11,44,2019
9780374115241,0374115249,"Borne (Borne, #1)",dystopian-post-apocalyptic,11,44,2019
9780374115241,0374115249,"Borne (Borne, #1)",sf-fantasy,11,44,2019
9780374115241,0374115249,"Borne (Borne, #1)",stand-alone,11,44,2019
9780374276805,0374276803,Dead Astronauts,sci-fi,78,1,2019
9780374276805,0374276803,Dead Astronauts,fiction,72,2,2019
9780374276805,0374276803,Dead Astronauts,science-fiction,69,3,2019
9780374276805,0374276803,Dead Astronauts,scifi,26,4,2019
9780374276805,0374276803,Dead Astronauts,weird-fiction,16,5,2019
9780374276805,0374276803,Dead Astronauts,giveaways,13,6,2019
9780374276805,0374276803,Dead Astronauts,netgalley,12,7,2019
9780374276805,0374276803,Dead Astronauts,fantasy,11,8,2019
9780374276805,0374276803,Dead Astronauts,weird,8,9,2019
9780374276805,0374276803,Dead Astronauts,series,8,9,2019
9780374276805,0374276803,Dead Astronauts,sci-fi-fantasy,7,11,2019
9780374276805,0374276803,Dead Astronauts,new-weird,7,11,2019
9780374276805,0374276803,Dead Astronauts,horror,7,11,2019
9780374276805,0374276803,Dead Astronauts,speculative-fiction,6,14,2019
9780374276805,0374276803,Dead Astronauts,science-fiction-fantasy,6,14,2019
9780374276805,0374276803,Dead Astronauts,abandoned,5,16,2019
9780374276805,0374276803,Dead Astronauts,sff,5,16,2019
9780374276805,0374276803,Dead Astronauts,post-apocalyptic,5,16,2019
9780374276805,0374276803,Dead Astronauts,dystopian,5,16,2019
9780374276805,0374276803,Dead Astronauts,arc,5,16,2019
9780374276805,0374276803,Dead Astronauts,sf,4,21,2019
9780374276805,0374276803,Dead Astronauts,tbr,4,21,2019
9780374276805,0374276803,Dead Astronauts,giveaway,4,21,2019
9780374276805,0374276803,Dead Astronauts,adult,4,21,2019
9780374276805,0374276803,Dead Astronauts,interesting,3,25,2019
9780374276805,0374276803,Dead Astronauts,on-my-radar,3,25,2019
9780374276805,0374276803,Dead Astronauts,interested-in,3,25,2019
9780374276805,0374276803,Dead Astronauts,high-priority,3,25,2019
9780374276805,0374276803,Dead Astronauts,recommended,3,25,2019
9780374276805,0374276803,Dead Astronauts,not-yet-released,3,25,2019
9780374276805,0374276803,Dead Astronauts,fantasy-sci-fi,3,25,2019
9780374276805,0374276803,Dead Astronauts,arcs,3,25,2019
9780374276805,0374276803,Dead Astronauts,december,3,25,2019
9780374276805,0374276803,Dead Astronauts,coming-soon,3,25,2019
9780374276805,0374276803,Dead Astronauts,climate,2,35,2019
9780374276805,0374276803,Dead Astronauts,on-my-bookshelf,2,35,2019
9780374276805,0374276803,Dead Astronauts,lgbtqia,2,35,2019
9780374276805,0374276803,Dead Astronauts,contemporary,2,35,2019
9780374276805,0374276803,Dead Astronauts,tsundoku,2,35,2019
9780374276805,0374276803,Dead Astronauts,climate-change,2,35,2019
9780374276805,0374276803,Dead Astronauts,fantasy-and-sci-fi,2,35,2019
9780374276805,0374276803,Dead Astronauts,fantasy-scifi,2,35,2019
9780374276805,0374276803,Dead Astronauts,global-warming,2,35,2019
9780374276805,0374276803,Dead Astronauts,environment,2,35,2019
9780374276805,0374276803,Dead Astronauts,scifi-fantasy,2,35,2019
9780374276805,0374276803,Dead Astronauts,cli-fi,2,35,2019
9780374276805,0374276803,Dead Astronauts,series-in-progress,2,35,2019
9780374276805,0374276803,Dead Astronauts,futuristic,2,35,2019
9780374276805,0374276803,Dead Astronauts,want,2,35,2019
9780374276805,0374276803,Dead Astronauts,literary-fiction,2,35,2019
9780374276805,0374276803,Dead Astronauts,adult-fiction,2,35,2019
9780374276805,0374276803,Dead Astronauts,priority,2,35,2019
9780374276805,0374276803,Dead Astronauts,to-find,2,35,2019
9780374276805,0374276803,Dead Astronauts,tbr-fiction,2,35,2019
9780374276805,0374276803,Dead Astronauts,genre-science-fiction,2,35,2019
9780374276805,0374276803,Dead Astronauts,short-stories,2,35,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,science-fiction,113,1,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,sci-fi,102,2,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,fiction,90,3,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,fantasy,27,4,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,dystopian,26,5,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,scifi,24,6,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,novella,19,7,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,weird-fiction,19,7,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,weird,17,9,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,dystopia,16,10,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,post-apocalyptic,14,11,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,novellas,13,12,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,short-stories,13,12,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,sci-fi-fantasy,12,14,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,sf,11,15,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,new-weird,11,15,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,animals,9,17,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,series,9,17,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,speculative-fiction,7,19,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,horror,7,19,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,scifi-fantasy,6,21,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,apocalypse,6,21,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,bookshelf,4,23,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,science-fiction-fantasy,4,23,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,short-story,4,23,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,post-apocalypse,4,23,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,literary,4,23,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,jeff-vandermeer,4,23,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,netgalley,4,23,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,5-star,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,surreal,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,abandoned,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,general-fiction,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,ecofiction,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,short-fiction,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,adult,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,kobo,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,tbr,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,short,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,sci-fi-and-fantasy,3,30,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,american-author,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,crrreatures,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,apocalypse-dystopia,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,genre-scifi,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,male-authors,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,bookmarks,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,post-apocalyptic-fiction,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,21st-century,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,science-fiction-dystopian,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,sf-fantasy,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,4-stars,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,favs,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,science,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,on-my-bookshelf,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,science-fiction-and-fantasy,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,spec-fic,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,recommended,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,american,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,fantasy-scifi,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,science-fiction-with-ya,2,41,2019
9780374537920,0374537925,The Strange Bird: A Borne Story,apocalyptic,2,41,2019
9780375706684,0375706682,Dhalgren,science-fiction,681,1,2018
9780375706684,0375706682,Dhalgren,sci-fi,449,2,2018
9780375706684,0375706682,Dhalgren,fiction,414,3,2018
9780375706684,0375706682,Dhalgren,scifi,128,4,2018
9780375706684,0375706682,Dhalgren,fantasy,106,5,2018
9780375706684,0375706682,Dhalgren,sf,102,6,2018
9780375706684,0375706682,Dhalgren,sci-fi-fantasy,75,7,2018
9780375706684,0375706682,Dhalgren,abandoned,67,8,2018
9780375706684,0375706682,Dhalgren,classics,53,9,2018
